graph_id,graph_label
466_3,13
466_4,13
466_5,4
466_6,5
466_7,8
466_8,8
466_9,8
466_10,8
466_11,8
466_12,2
466_13,1
466_14,4
466_15,0
466_16,1
466_17,1
466_18,0
466_19,0
467_0,2
467_1,3
467_2,16
467_3,11
467_4,10
467_5,2
467_6,5
467_7,5
467_8,9
467_9,10
467_10,9
467_11,3
467_12,3
467_13,0
467_14,0
467_15,4
467_16,3
467_17,1
467_18,0
467_19,0
468_0,13
468_1,18
468_2,0
468_3,16
468_4,5
468_5,9
468_6,8
468_7,8
468_8,11
468_9,7
468_10,5
468_11,5
468_12,1
468_13,0
468_14,1
468_15,3
468_16,3
468_17,0
468_18,0
468_19,0
469_0,14
469_1,11
469_2,9
469_3,8
469_4,8
469_5,4
469_6,0
469_7,2
469_8,11
469_9,10
469_10,9
469_11,2
469_12,7
469_13,3
469_14,0
469_15,4
469_16,1
469_17,1
469_18,1
469_19,0
470_0,2
470_1,7
470_2,6
470_3,8
470_4,0
470_5,13
470_6,9
470_7,7
470_8,6
470_9,8
470_10,8
470_11,5
470_12,4
470_13,4
470_14,3
470_15,0
470_16,3
470_17,1
470_18,1
470_19,0
471_0,17
471_1,14
471_2,13
471_3,8
471_4,14
471_5,8
471_6,9
471_7,9
471_8,0
471_9,10
471_10,1
471_11,5
471_12,1
471_13,1
471_14,1
471_15,2
471_16,2
471_17,0
471_18,1
471_19,0
472_0,18
472_1,14
472_2,16
472_3,4
472_4,5
472_5,3
472_6,8
472_7,1
472_8,5
472_9,10
472_10,3
472_11,8
472_12,4
472_13,0
472_14,4
472_15,4
472_16,3
472_17,1
472_18,1
472_19,0
473_0,19
473_1,17
473_2,4
473_3,10
473_4,7
473_5,12
473_6,12
473_7,9
473_8,9
473_9,9
473_10,9
473_11,0
473_12,1
473_13,6
473_14,5
473_15,2
473_16,0
473_17,1
473_18,0
473_19,0
474_0,10
474_1,11
474_2,16
474_3,15
474_4,14
474_5,9
474_6,9
474_7,6
474_8,9
474_9,10
474_10,9
474_11,8
474_12,3
474_13,0
474_14,2
474_15,2
474_16,0
474_17,1
474_18,1
474_19,0
475_0,9
475_1,10
475_2,12
475_3,7
475_4,7
475_5,11
475_6,10
475_7,4
475_8,11
475_9,10
475_10,1
475_11,4
475_12,0
475_13,6
475_14,0
475_15,1
475_16,3
475_17,0
475_18,0
475_19,0
476_0,14
476_1,10
476_2,4
476_3,10
476_4,8
476_5,12
476_6,10
476_7,4
476_8,11
476_9,10
476_10,4
476_11,4
476_12,7
476_13,6
476_14,2
476_15,0
476_16,2
476_17,1
476_18,1
476_19,0
477_0,7
477_1,3
477_2,0
477_3,14
477_4,3
477_5,7
477_6,2
477_7,5
477_8,9
477_9,7
477_10,8
477_11,8
477_12,6
477_13,6
477_14,3
477_15,3
477_16,0
477_17,0
477_18,1
477_19,0
478_0,2
478_1,8
478_2,14
478_3,2
478_4,14
478_5,11
478_6,13
478_7,12
478_8,9
478_9,8
478_10,6
478_11,7
478_12,7
478_13,0
478_14,0
478_15,0
478_16,2
478_17,0
478_18,0
478_19,0
479_0,19
479_1,3
479_2,17
479_3,16
479_4,3
479_5,13
479_6,13
479_7,8
479_8,0
479_9,1
479_10,8
479_11,7
479_12,3
479_13,4
479_14,3
479_15,4
479_16,3
479_17,1
479_18,0
479_19,0
480_0,0
480_1,0
480_2,17
480_3,4
480_4,14
480_5,12
480_6,6
480_7,7
480_8,5
480_9,7
480_10,6
480_11,3
480_12,4
480_13,4
480_14,0
480_15,0
480_16,0
480_17,0
480_18,1
480_19,0
481_0,10
481_1,12
481_2,15
481_3,15
481_4,8
481_5,4
481_6,7
481_7,6
481_8,10
481_9,2
481_10,9
481_11,7
481_12,7
481_13,3
481_14,3
481_15,3
481_16,1
481_17,1
481_18,1
481_19,0
482_0,8
482_1,14
482_2,13
482_3,15
482_4,11
482_5,14
482_6,13
482_7,10
482_8,3
482_9,4
482_10,0
482_11,6
482_12,3
482_13,0
482_14,0
482_15,1
482_16,3
482_17,0
482_18,1
482_19,0
483_0,0
483_1,0
483_2,6
483_3,4
483_4,8
483_5,8
483_6,13
483_7,10
483_8,11
483_9,10
483_10,7
483_11,6
483_12,7
483_13,1
483_14,1
483_15,1
483_16,1
483_17,2
483_18,1
483_19,0
484_0,3
484_1,16
484_2,10
484_3,9
484_4,15
484_5,8
484_6,0
484_7,10
484_8,9
484_9,10
484_10,6
484_11,0
484_12,6
484_13,3
484_14,1
484_15,3
484_16,0
484_17,2
484_18,0
484_19,0
485_0,0
485_1,0
485_2,6
485_3,11
485_4,7
485_5,14
485_6,13
485_7,9
485_8,11
485_9,8
485_10,3
485_11,8
485_12,2
485_13,4
485_14,1
485_15,4
485_16,0
485_17,0
485_18,1
485_19,0
486_0,15
486_1,5
486_2,11
486_3,9
486_4,7
486_5,12
486_6,12
486_7,1
486_8,0
486_9,8
486_10,6
486_11,6
486_12,0
486_13,3
486_14,3
486_15,4
486_16,3
486_17,0
486_18,0
486_19,0
487_0,13
487_1,7
487_2,8
487_3,8
487_4,12
487_5,13
487_6,12
487_7,4
487_8,4
487_9,0
487_10,9
487_11,8
487_12,7
487_13,2
487_14,2
487_15,0
487_16,0
487_17,0
487_18,0
487_19,0
488_0,13
488_1,16
488_2,14
488_3,5
488_4,14
488_5,14
488_6,2
488_7,12
488_8,6
488_9,5
488_10,5
488_11,6
488_12,6
488_13,5
488_14,0
488_15,3
488_16,3
488_17,1
488_18,1
488_19,0
489_0,10
489_1,3
489_2,1
489_3,2
489_4,5
489_5,5
489_6,9
489_7,10
489_8,7
489_9,9
489_10,9
489_11,5
489_12,6
489_13,4
489_14,0
489_15,2
489_16,2
489_17,2
489_18,1
489_19,0
490_0,19
490_1,18
490_2,16
490_3,13
490_4,10
490_5,10
490_6,5
490_7,4
490_8,9
490_9,8
490_10,8
490_11,2
490_12,1
490_13,0
490_14,2
490_15,3
490_16,0
490_17,2
490_18,0
490_19,0
491_0,13
491_1,9
491_2,0
491_3,0
491_4,15
491_5,1
491_6,4
491_7,4
491_8,6
491_9,1
491_10,8
491_11,6
491_12,6
491_13,6
491_14,1
491_15,2
491_16,3
491_17,2
491_18,0
491_19,0
492_0,1
492_1,0
492_2,6
492_3,15
492_4,10
492_5,9
492_6,8
492_7,12
492_8,1
492_9,3
492_10,2
492_11,4
492_12,5
492_13,2
492_14,1
492_15,2
492_16,2
492_17,1
492_18,1
492_19,0
493_0,9
493_1,15
493_2,15
493_3,8
493_4,14
493_5,14
493_6,12
493_7,4
493_8,3
493_9,3
493_10,2
493_11,8
493_12,2
493_13,0
493_14,1
493_15,3
493_16,0
493_17,0
493_18,0
493_19,0
494_0,9
494_1,14
494_2,16
494_3,16
494_4,0
494_5,9
494_6,10
494_7,5
494_8,6
494_9,5
494_10,9
494_11,3
494_12,3
494_13,2
494_14,0
494_15,3
494_16,3
494_17,0
494_18,0
494_19,0
495_0,14
495_1,8
495_2,8
495_3,10
495_4,15
495_5,14
495_6,4
495_7,8
495_8,11
495_9,3
495_10,9
495_11,0
495_12,0
495_13,1
495_14,4
495_15,4
495_16,0
495_17,0
495_18,0
495_19,0
496_0,3
496_1,3
496_2,1
496_3,16
496_4,0
496_5,13
496_6,8
496_7,0
496_8,3
496_9,6
496_10,8
496_11,3
496_12,2
496_13,1
496_14,3
496_15,3
496_16,1
496_17,0
496_18,0
496_19,0
497_0,12
497_1,9
497_2,8
497_3,16
497_4,14
497_5,14
497_6,4
497_7,9
497_8,7
497_9,8
497_10,7
497_11,8
497_12,4
497_13,0
497_14,5
497_15,3
497_16,3
497_17,1
497_18,1
497_19,0
498_0,18
498_1,0
498_2,9
498_3,7
498_4,13
498_5,3
498_6,13
498_7,11
498_8,5
498_9,2
498_10,6
498_11,8
498_12,2
498_13,2
498_14,3
498_15,2
498_16,0
498_17,1
498_18,1
498_19,0
499_0,9
499_1,8
499_2,15
499_3,9
499_4,2
499_5,13
499_6,5
499_7,4
499_8,11
499_9,10
499_10,6
499_11,6
499_12,5
499_13,5
499_14,4
499_15,1
499_16,1
499_17,2
499_18,1
499_19,0
500_0,1
500_1,3
500_2,3
500_3,16
500_4,1
500_5,5
500_6,3
500_7,12
500_8,9
500_9,8
500_10,8
500_11,3
500_12,6
500_13,4
500_14,0
500_15,1
500_16,0
500_17,2
500_18,1
500_19,0
501_0,5
501_1,10
501_2,9
501_3,0
501_4,10
501_5,10
501_6,0
501_7,2
501_8,0
501_9,7
501_10,9
501_11,0
501_12,6
501_13,6
501_14,0
501_15,0
501_16,2
501_17,0
501_18,1
501_19,0
502_0,6
502_1,8
502_2,6
502_3,6
502_4,1
502_5,7
502_6,10
502_7,8
502_8,8
502_9,7
502_10,9
502_11,4
502_12,1
502_13,4
502_14,0
502_15,2
502_16,3
502_17,1
502_18,1
502_19,0
503_0,5
503_1,0
503_2,8
503_3,14
503_4,0
503_5,5
503_6,7
503_7,12
503_8,8
503_9,7
503_10,8
503_11,4
503_12,6
503_13,0
503_14,0
503_15,0
503_16,2
503_17,0
503_18,1
503_19,0
504_0,8
504_1,15
504_2,6
504_3,0
504_4,11
504_5,10
504_6,4
504_7,2
504_8,2
504_9,10
504_10,9
504_11,5
504_12,5
504_13,4
504_14,5
504_15,3
504_16,2
504_17,0
504_18,0
504_19,0
505_0,11
505_1,13
505_2,10
505_3,4
505_4,5
505_5,12
505_6,1
505_7,9
505_8,11
505_9,10
505_10,9
505_11,3
505_12,4
505_13,5
505_14,0
505_15,0
505_16,2
505_17,2
505_18,0
505_19,0
506_0,7
506_1,3
506_2,17
506_3,12
506_4,15
506_5,2
506_6,13
506_7,4
506_8,10
506_9,7
506_10,9
506_11,7
506_12,7
506_13,0
506_14,3
506_15,0
506_16,2
506_17,0
506_18,0
506_19,0
507_0,0
507_1,10
507_2,9
507_3,9
507_4,9
507_5,14
507_6,11
507_7,10
507_8,6
507_9,7
507_10,9
507_11,6
507_12,7
507_13,4
507_14,5
507_15,4
507_16,0
507_17,0
507_18,0
507_19,0
508_0,10
508_1,6
508_2,3
508_3,12
508_4,10
508_5,14
508_6,0
508_7,1
508_8,9
508_9,9
508_10,9
508_11,4
508_12,4
508_13,4
508_14,1
508_15,2
508_16,2
508_17,1
508_18,0
508_19,0
509_0,6
509_1,6
509_2,1
509_3,13
509_4,4
509_5,10
509_6,7
509_7,10
509_8,10
509_9,10
509_10,9
509_11,1
509_12,5
509_13,0
509_14,2
509_15,3
509_16,0
509_17,0
509_18,1
509_19,0
510_0,0
510_1,0
510_2,5
510_3,4
510_4,1
510_5,2
510_6,11
510_7,12
510_8,11
510_9,5
510_10,9
510_11,8
510_12,6
510_13,3
510_14,1
510_15,3
510_16,1
510_17,0
510_18,1
510_19,0
511_0,4
511_1,8
511_2,14
511_3,16
511_4,14
511_5,6
511_6,3
511_7,0
511_8,1
511_9,7
511_10,6
511_11,6
511_12,0
511_13,2
511_14,5
511_15,0
511_16,1
511_17,2
511_18,1
511_19,0
512_0,11
512_1,3
512_2,10
512_3,14
512_4,3
512_5,2
512_6,3
512_7,12
512_8,4
512_9,4
512_10,6
512_11,2
512_12,7
512_13,5
512_14,0
512_15,2
512_16,0
512_17,0
512_18,1
512_19,0
513_0,13
513_1,7
513_2,3
513_3,15
513_4,11
513_5,6
513_6,10
513_7,9
513_8,9
513_9,2
513_10,9
513_11,2
513_12,4
513_13,0
513_14,0
513_15,4
513_16,2
513_17,2
513_18,0
513_19,0
514_0,8
514_1,1
514_2,16
514_3,1
514_4,15
514_5,13
514_6,11
514_7,9
514_8,7
514_9,4
514_10,8
514_11,3
514_12,3
514_13,2
514_14,0
514_15,2
514_16,2
514_17,2
514_18,1
514_19,0
515_0,8
515_1,2
515_2,1
515_3,14
515_4,14
515_5,9
515_6,5
515_7,1
515_8,5
515_9,8
515_10,9
515_11,1
515_12,7
515_13,5
515_14,0
515_15,2
515_16,1
515_17,2
515_18,1
515_19,0
516_0,13
516_1,14
516_2,13
516_3,14
516_4,5
516_5,3
516_6,0
516_7,3
516_8,10
516_9,10
516_10,4
516_11,4
516_12,7
516_13,5
516_14,0
516_15,4
516_16,0
516_17,1
516_18,1
516_19,0
517_0,13
517_1,14
517_2,11
517_3,7
517_4,11
517_5,4
517_6,11
517_7,12
517_8,6
517_9,6
517_10,6
517_11,4
517_12,7
517_13,3
517_14,0
517_15,2
517_16,0
517_17,2
517_18,0
517_19,0
518_0,17
518_1,13
518_2,14
518_3,4
518_4,13
518_5,13
518_6,11
518_7,2
518_8,7
518_9,7
518_10,9
518_11,2
518_12,4
518_13,4
518_14,0
518_15,3
518_16,3
518_17,1
518_18,1
518_19,0
519_0,19
519_1,10
519_2,10
519_3,10
519_4,10
519_5,9
519_6,13
519_7,1
519_8,11
519_9,3
519_10,0
519_11,4
519_12,0
519_13,4
519_14,1
519_15,1
519_16,3
519_17,0
519_18,0
519_19,0
520_0,13
520_1,0
520_2,12
520_3,12
520_4,10
520_5,13
520_6,12
520_7,12
520_8,5
520_9,4
520_10,1
520_11,1
520_12,1
520_13,1
520_14,1
520_15,1
520_16,1
520_17,1
520_18,1
520_19,0
521_0,6
521_1,15
521_2,11
521_3,15
521_4,13
521_5,12
521_6,7
521_7,12
521_8,11
521_9,0
521_10,6
521_11,7
521_12,1
521_13,1
521_14,3
521_15,1
521_16,3
521_17,1
521_18,1
521_19,0
522_0,16
522_1,6
522_2,7
522_3,7
522_4,6
522_5,12
522_6,13
522_7,5
522_8,3
522_9,8
522_10,1
522_11,4
522_12,5
522_13,0
522_14,0
522_15,1
522_16,2
522_17,1
522_18,0
522_19,0
523_0,0
523_1,15
523_2,16
523_3,16
523_4,1
523_5,14
523_6,5
523_7,9
523_8,1
523_9,6
523_10,6
523_11,8
523_12,5
523_13,1
523_14,5
523_15,1
523_16,1
523_17,1
523_18,0
523_19,0
524_0,10
524_1,6
524_2,15
524_3,13
524_4,8
524_5,9
524_6,10
524_7,11
524_8,2
524_9,10
524_10,4
524_11,6
524_12,0
524_13,5
524_14,5
524_15,3
524_16,3
524_17,1
524_18,1
524_19,0
525_0,5
525_1,18
525_2,6
525_3,10
525_4,10
525_5,10
525_6,8
525_7,10
525_8,10
525_9,4
525_10,6
525_11,2
525_12,5
525_13,0
525_14,2
525_15,0
525_16,1
525_17,2
525_18,1
525_19,0
526_0,6
526_1,5
526_2,0
526_3,13
526_4,1
526_5,13
526_6,5
526_7,9
526_8,7
526_9,6
526_10,6
526_11,7
526_12,5
526_13,0
526_14,2
526_15,3
526_16,0
526_17,0
526_18,0
526_19,0
527_0,3
527_1,15
527_2,16
527_3,16
527_4,0
527_5,9
527_6,13
527_7,6
527_8,10
527_9,3
527_10,3
527_11,3
527_12,7
527_13,3
527_14,0
527_15,3
527_16,3
527_17,2
527_18,1
527_19,0
528_0,9
528_1,3
528_2,1
528_3,0
528_4,0
528_5,14
528_6,4
528_7,12
528_8,7
528_9,10
528_10,9
528_11,7
528_12,7
528_13,2
528_14,1
528_15,0
528_16,1
528_17,1
528_18,1
528_19,0
529_0,12
529_1,17
529_2,12
529_3,12
529_4,8
529_5,8
529_6,11
529_7,12
529_8,8
529_9,0
529_10,7
529_11,0
529_12,0
529_13,6
529_14,0
529_15,1
529_16,3
529_17,1
529_18,1
529_19,0
530_0,18
530_1,12
530_2,16
530_3,13
530_4,1
530_5,13
530_6,12
530_7,12
530_8,8
530_9,4
530_10,6
530_11,2
530_12,4
530_13,0
530_14,0
530_15,3
530_16,0
530_17,2
530_18,0
530_19,0
531_0,5
531_1,11
531_2,11
531_3,9
531_4,11
531_5,0
531_6,13
531_7,7
531_8,11
531_9,9
531_10,9
531_11,2
531_12,6
531_13,0
531_14,1
531_15,0
531_16,3
531_17,1
531_18,1
531_19,0
532_0,4
532_1,4
532_2,10
532_3,2
532_4,0
532_5,4
532_6,13
532_7,4
532_8,4
532_9,7
532_10,8
532_11,8
532_12,5
532_13,5
532_14,1
532_15,0
532_16,3
532_17,2
532_18,0
532_19,0
533_0,4
533_1,5
533_2,17
533_3,16
533_4,13
533_5,11
533_6,10
533_7,8
533_8,8
533_9,10
533_10,3
533_11,2
533_12,7
533_13,1
533_14,1
533_15,1
533_16,1
533_17,2
533_18,1
533_19,0
534_0,3
534_1,0
534_2,14
534_3,12
534_4,13
534_5,13
534_6,2
534_7,8
534_8,9
534_9,8
534_10,5
534_11,5
534_12,3
534_13,2
534_14,3
534_15,3
534_16,1
534_17,2
534_18,1
534_19,0
535_0,18
535_1,18
535_2,15
535_3,3
535_4,15
535_5,10
535_6,5
535_7,1
535_8,8
535_9,10
535_10,5
535_11,5
535_12,1
535_13,5
535_14,1
535_15,4
535_16,2
535_17,1
535_18,1
535_19,0
536_0,3
536_1,17
536_2,4
536_3,0
536_4,15
536_5,0
536_6,13
536_7,11
536_8,6
536_9,2
536_10,3
536_11,7
536_12,3
536_13,6
536_14,2
536_15,2
536_16,2
536_17,2
536_18,0
536_19,0
537_0,19
537_1,9
537_2,0
537_3,1
537_4,14
537_5,5
537_6,11
537_7,10
537_8,9
537_9,8
537_10,2
537_11,5
537_12,2
537_13,2
537_14,3
537_15,0
537_16,1
537_17,1
537_18,1
537_19,0
538_0,2
538_1,10
538_2,8
538_3,12
538_4,15
538_5,10
538_6,3
538_7,10
538_8,10
538_9,10
538_10,7
538_11,2
538_12,0
538_13,0
538_14,2
538_15,2
538_16,2
538_17,0
538_18,1
538_19,0
539_0,14
539_1,17
539_2,14
539_3,2
539_4,7
539_5,9
539_6,8
539_7,10
539_8,8
539_9,9
539_10,8
539_11,7
539_12,2
539_13,0
539_14,3
539_15,0
539_16,3
539_17,0
539_18,0
539_19,0
540_0,18
540_1,16
540_2,3
540_3,3
540_4,0
540_5,12
540_6,2
540_7,12
540_8,11
540_9,8
540_10,7
540_11,4
540_12,4
540_13,4
540_14,2
540_15,0
540_16,1
540_17,0
540_18,1
540_19,0
541_0,18
541_1,8
541_2,8
541_3,3
541_4,1
541_5,8
541_6,13
541_7,9
541_8,8
541_9,8
541_10,8
541_11,8
541_12,4
541_13,2
541_14,0
541_15,4
541_16,0
541_17,0
541_18,0
541_19,0
542_0,19
542_1,5
542_2,5
542_3,3
542_4,3
542_5,11
542_6,11
542_7,12
542_8,1
542_9,10
542_10,9
542_11,1
542_12,3
542_13,0
542_14,2
542_15,2
542_16,0
542_17,1
542_18,1
542_19,0
543_0,8
543_1,4
543_2,1
543_3,0
543_4,0
543_5,7
543_6,7
543_7,2
543_8,4
543_9,10
543_10,2
543_11,6
543_12,2
543_13,1
543_14,3
543_15,0
543_16,0
543_17,2
543_18,0
543_19,0
544_0,19
544_1,14
544_2,13
544_3,15
544_4,7
544_5,13
544_6,0
544_7,1
544_8,11
544_9,8
544_10,7
544_11,7
544_12,5
544_13,3
544_14,3
544_15,0
544_16,3
544_17,0
544_18,1
544_19,0
545_0,11
545_1,7
545_2,11
545_3,11
545_4,12
545_5,0
545_6,4
545_7,3
545_8,11
545_9,10
545_10,9
545_11,2
545_12,7
545_13,4
545_14,3
545_15,0
545_16,0
545_17,0
545_18,1
545_19,0
546_0,14
546_1,13
546_2,6
546_3,11
546_4,10
546_5,3
546_6,1
546_7,2
546_8,0
546_9,5
546_10,9
546_11,6
546_12,6
546_13,0
546_14,0
546_15,0
546_16,2
546_17,0
546_18,1
546_19,0
547_0,17
547_1,12
547_2,5
547_3,11
547_4,14
547_5,1
547_6,13
547_7,5
547_8,11
547_9,10
547_10,9
547_11,7
547_12,6
547_13,0
547_14,1
547_15,3
547_16,3
547_17,2
547_18,1
547_19,0
548_0,4
548_1,13
548_2,2
548_3,0
548_4,0
548_5,6
548_6,10
548_7,10
548_8,10
548_9,3
548_10,7
548_11,8
548_12,2
548_13,3
548_14,0
548_15,0
548_16,2
548_17,2
548_18,0
548_19,0
549_0,17
549_1,11
549_2,5
549_3,0
549_4,9
549_5,2
549_6,7
549_7,4
549_8,11
549_9,10
549_10,9
549_11,7
549_12,7
549_13,4
549_14,2
549_15,1
549_16,2
549_17,2
549_18,0
549_19,0
550_0,2
550_1,0
550_2,16
550_3,15
550_4,8
550_5,0
550_6,4
550_7,4
550_8,11
550_9,8
550_10,5
550_11,5
550_12,7
550_13,6
550_14,4
550_15,0
550_16,1
550_17,1
550_18,1
550_19,0
551_0,17
551_1,9
551_2,17
551_3,4
551_4,13
551_5,13
551_6,0
551_7,5
551_8,5
551_9,6
551_10,7
551_11,6
551_12,1
551_13,6
551_14,0
551_15,3
551_16,1
551_17,1
551_18,0
551_19,0
552_0,11
552_1,1
552_2,0
552_3,16
552_4,15
552_5,14
552_6,7
552_7,6
552_8,11
552_9,10
552_10,9
552_11,8
552_12,4
552_13,4
552_14,2
552_15,2
552_16,3
552_17,0
552_18,0
552_19,0
553_0,8
553_1,0
553_2,11
553_3,16
553_4,13
553_5,13
553_6,4
553_7,3
553_8,1
553_9,1
553_10,1
553_11,8
553_12,6
553_13,6
553_14,2
553_15,0
553_16,1
553_17,1
553_18,0
553_19,0
554_0,11
554_1,4
554_2,5
554_3,14
554_4,2
554_5,0
554_6,3
554_7,10
554_8,7
554_9,9
554_10,9
554_11,1
554_12,7
554_13,4
554_14,5
554_15,0
554_16,1
554_17,0
554_18,0
554_19,0
555_0,18
555_1,12
555_2,14
555_3,8
555_4,7
555_5,14
555_6,8
555_7,0
555_8,4
555_9,0
555_10,1
555_11,2
555_12,0
555_13,3
555_14,4
555_15,2
555_16,0
555_17,2
555_18,0
555_19,0
556_0,13
556_1,7
556_2,17
556_3,16
556_4,13
556_5,14
556_6,7
556_7,8
556_8,7
556_9,3
556_10,1
556_11,7
556_12,0
556_13,2
556_14,5
556_15,2
556_16,2
556_17,2
556_18,1
556_19,0
557_0,0
557_1,17
557_2,13
557_3,13
557_4,9
557_5,12
557_6,13
557_7,7
557_8,10
557_9,10
557_10,5
557_11,4
557_12,4
557_13,4
557_14,3
557_15,0
557_16,2
557_17,1
557_18,1
557_19,0
558_0,18
558_1,0
558_2,9
558_3,9
558_4,2
558_5,14
558_6,13
558_7,7
558_8,4
558_9,2
558_10,6
558_11,8
558_12,3
558_13,3
558_14,5
558_15,3
558_16,3
558_17,2
558_18,1
558_19,0
559_0,15
559_1,0
559_2,14
559_3,0
559_4,10
559_5,13
559_6,12
559_7,3
559_8,6
559_9,5
559_10,6
559_11,8
559_12,1
559_13,4
559_14,2
559_15,0
559_16,1
559_17,1
559_18,1
559_19,0
560_0,2
560_1,7
560_2,6
560_3,6
560_4,4
560_5,14
560_6,8
560_7,0
560_8,0
560_9,3
560_10,3
560_11,8
560_12,4
560_13,6
560_14,4
560_15,3
560_16,0
560_17,0
560_18,1
560_19,0
561_0,15
561_1,16
561_2,6
561_3,14
561_4,12
561_5,6
561_6,13
561_7,12
561_8,5
561_9,1
561_10,4
561_11,5
561_12,4
561_13,0
561_14,0
561_15,2
561_16,0
561_17,1
561_18,0
561_19,0
562_0,16
562_1,9
562_2,8
562_3,12
562_4,12
562_5,13
562_6,13
562_7,11
562_8,5
562_9,8
562_10,1
562_11,5
562_12,0
562_13,1
562_14,1
562_15,2
562_16,3
562_17,2
562_18,1
562_19,0
563_0,6
563_1,12
563_2,11
563_3,3
563_4,10
563_5,10
563_6,11
563_7,1
563_8,10
563_9,10
563_10,7
563_11,3
563_12,5
563_13,2
563_14,4
563_15,0
563_16,0
563_17,0
563_18,0
563_19,0
564_0,8
564_1,3
564_2,0
564_3,15
564_4,13
564_5,13
564_6,2
564_7,9
564_8,9
564_9,9
564_10,9
564_11,6
564_12,5
564_13,3
564_14,0
564_15,2
564_16,0
564_17,2
564_18,0
564_19,0
565_0,9
565_1,0
565_2,7
565_3,4
565_4,9
565_5,4
565_6,1
565_7,6
565_8,11
565_9,0
565_10,1
565_11,0
565_12,1
565_13,1
565_14,2
565_15,1
565_16,0
565_17,0
565_18,1
565_19,0
566_0,7
566_1,5
566_2,13
566_3,8
566_4,7
566_5,7
566_6,0
566_7,11
566_8,9
566_9,1
566_10,8
566_11,8
566_12,6
566_13,6
566_14,2
566_15,2
566_16,0
566_17,2
566_18,1
566_19,0
567_0,15
567_1,9
567_2,17
567_3,16
567_4,15
567_5,8
567_6,5
567_7,5
567_8,0
567_9,1
567_10,1
567_11,6
567_12,1
567_13,1
567_14,3
567_15,3
567_16,1
567_17,2
567_18,1
567_19,0
568_0,9
568_1,17
568_2,0
568_3,1
568_4,0
568_5,14
568_6,8
568_7,8
568_8,8
568_9,8
568_10,8
568_11,2
568_12,7
568_13,0
568_14,1
568_15,1
568_16,1
568_17,1
568_18,1
568_19,0
569_0,17
569_1,7
569_2,12
569_3,9
569_4,1
569_5,0
569_6,4
569_7,6
569_8,10
569_9,9
569_10,8
569_11,5
569_12,4
569_13,2
569_14,2
569_15,3
569_16,3
569_17,2
569_18,1
569_19,0
570_0,6
570_1,9
570_2,17
570_3,3
570_4,3
570_5,10
570_6,7
570_7,7
570_8,3
570_9,8
570_10,5
570_11,8
570_12,3
570_13,0
570_14,0
570_15,0
570_16,2
570_17,2
570_18,1
570_19,0
571_0,0
571_1,0
571_2,12
571_3,10
571_4,14
571_5,13
571_6,4
571_7,12
571_8,5
571_9,7
571_10,5
571_11,2
571_12,4
571_13,5
571_14,3
571_15,2
571_16,3
571_17,2
571_18,1
571_19,0
572_0,17
572_1,16
572_2,16
572_3,5
572_4,11
572_5,10
572_6,10
572_7,7
572_8,1
572_9,9
572_10,2
572_11,0
572_12,5
572_13,1
572_14,3
572_15,3
572_16,3
572_17,0
572_18,1
572_19,0
573_0,12
573_1,6
573_2,5
573_3,12
573_4,12
573_5,10
573_6,13
573_7,12
573_8,10
573_9,7
573_10,9
573_11,8
573_12,3
573_13,4
573_14,4
573_15,0
573_16,0
573_17,1
573_18,1
573_19,0
574_0,15
574_1,0
574_2,16
574_3,1
574_4,9
574_5,10
574_6,9
574_7,2
574_8,2
574_9,1
574_10,9
574_11,1
574_12,3
574_13,0
574_14,1
574_15,4
574_16,3
574_17,2
574_18,1
574_19,0
575_0,11
575_1,18
575_2,6
575_3,9
575_4,3
575_5,3
575_6,12
575_7,4
575_8,6
575_9,7
575_10,5
575_11,4
575_12,5
575_13,6
575_14,0
575_15,2
575_16,1
575_17,2
575_18,1
575_19,0
576_0,3
576_1,13
576_2,15
576_3,4
576_4,13
576_5,13
576_6,12
576_7,12
576_8,6
576_9,4
576_10,4
576_11,0
576_12,1
576_13,6
576_14,0
576_15,0
576_16,0
576_17,0
576_18,0
576_19,0
577_0,8
577_1,8
577_2,7
577_3,4
577_4,14
577_5,0
577_6,13
577_7,0
577_8,4
577_9,4
577_10,9
577_11,5
577_12,5
577_13,6
577_14,2
577_15,0
577_16,2
577_17,0
577_18,1
577_19,0
578_0,2
578_1,0
578_2,11
578_3,10
578_4,8
578_5,11
578_6,7
578_7,12
578_8,6
578_9,8
578_10,3
578_11,3
578_12,6
578_13,3
578_14,0
578_15,1
578_16,2
578_17,0
578_18,1
578_19,0
579_0,17
579_1,6
579_2,8
579_3,10
579_4,10
579_5,5
579_6,12
579_7,12
579_8,9
579_9,9
579_10,9
579_11,6
579_12,1
579_13,1
579_14,1
579_15,2
579_16,2
579_17,1
579_18,1
579_19,0
580_0,3
580_1,1
580_2,17
580_3,9
580_4,9
580_5,7
580_6,13
580_7,9
580_8,11
580_9,5
580_10,4
580_11,4
580_12,6
580_13,4
580_14,0
580_15,0
580_16,0
580_17,2
580_18,1
580_19,0
581_0,10
581_1,15
581_2,17
581_3,11
581_4,11
581_5,8
581_6,12
581_7,12
581_8,2
581_9,0
581_10,6
581_11,0
581_12,6
581_13,6
581_14,1
581_15,4
581_16,1
581_17,0
581_18,1
581_19,0
582_0,14
582_1,14
582_2,17
582_3,1
582_4,2
582_5,13
582_6,3
582_7,6
582_8,11
582_9,6
582_10,4
582_11,7
582_12,5
582_13,4
